,Unnamed: 0,EN,Flag,Cathegory,Keyword_Count,CS,DE,ES,PT-BR,FR,NL
1577,1589,Jack Henry & Associates,0,S&P 500,23,Jack Henry & Associates,Jack Henry & Associates,Jack Henry & Associates,Jack Henry & Associates,Jack Henry & Associates,Jack Henry & Associates
1578,1590,Jacobs Engineering Group,0,S&P 500,24,Jacobs Engineering Group,Jacobs Engineering Group,Jacobs Engineering Group,Jacobs Engineering Group,Jacobs Engineering Group,Jacobs Engineering Group
1579,1591,JM Smucker,0,S&P 500,10,JM Smucker,JM Smucker,JM Smucker,JM Smucker,JM Smucker,JM Smucker
1580,1592,Johnson & Johnson,0,S&P 500,17,Johnson & Johnson,Johnson & Johnson,Johnson & Johnson,Johnson & Johnson,Johnson & Johnson,Johnson & Johnson
1581,1593,Johnson Controls,0,S&P 500,16,Johnson Controls,Johnson Controls,Johnson Controls,Johnson Controls,Johnson Controls,Johnson Controls
1582,1594,JPMorgan Chase,0,S&P 500,14,JPMorgan Chase,JPMorgan Chase,JPMorgan Chase,JPMorgan Chase,JPMorgan Chase,JPMorgan Chase
1583,1595,Juniper Networks,0,S&P 500,16,Juniper Networks,Juniper Networks,Juniper Networks,Juniper Networks,Juniper Networks,Juniper Networks
1584,1596,Kansas City Southern,0,S&P 500,20,Kansas City Southern,Kansas City Southern,Kansas City Southern,Kansas City Southern,Kansas City Southern,Kansas City Southern
1585,1597,Kellogg's,0,S&P 500,9,Kellogg's,Kellogg's,Kellogg's,Kellogg's,Kellogg's,Kellogg's
1586,1598,KeyCorp,0,S&P 500,7,KeyCorp,KeyCorp,KeyCorp,KeyCorp,KeyCorp,KeyCorp
1587,1599,Keysight Technologies,0,S&P 500,21,Keysight Technologies,Keysight Technologies,Keysight Technologies,Keysight Technologies,Keysight Technologies,Keysight Technologies
1588,1600,Kimberly-Clark,0,S&P 500,14,Kimberly-Clark,Kimberly-Clark,Kimberly-Clark,Kimberly-Clark,Kimberly-Clark,Kimberly-Clark
1589,1601,Kimco Realty,0,S&P 500,12,Kimco Realty,Kimco Realty,Kimco Realty,Kimco Realty,Kimco Realty,Kimco Realty
1590,1602,Kinder Morgan,0,S&P 500,13,Kinder Morgan,Kinder Morgan,Kinder Morgan,Kinder Morgan,Kinder Morgan,Kinder Morgan
1591,1603,KLA Corporation,0,S&P 500,15,KLA Corporation,KLA Corporation,KLA Corporation,KLA Corporation,KLA Corporation,KLA Corporation
1592,1604,Kraft Heinz,0,S&P 500,11,Kraft Heinz,Kraft Heinz,Kraft Heinz,Kraft Heinz,Kraft Heinz,Kraft Heinz
1593,1605,Kroger,0,S&P 500,6,Kroger,Kroger,Kroger,Kroger,Kroger,Kroger
1594,1606,L3Harris Technologies,0,S&P 500,21,L3Harris Technologies,L3Harris Technologies,L3Harris Technologies,L3Harris Technologies,L3Harris Technologies,L3Harris Technologies
1595,1607,LabCorp,0,S&P 500,7,LabCorp,LabCorp,LabCorp,LabCorp,LabCorp,LabCorp
1596,1608,Lam Research,0,S&P 500,12,Lam Research,Lam Research,Lam Research,Lam Research,Lam Research,Lam Research
1597,1609,Lamb Weston,0,S&P 500,11,Lamb Weston,Lamb Weston,Lamb Weston,Lamb Weston,Lamb Weston,Lamb Weston
1598,1610,Las Vegas Sands,0,S&P 500,15,Las Vegas Sands,Las Vegas Sands,Las Vegas Sands,Las Vegas Sands,Las Vegas Sands,Las Vegas Sands
1599,1611,Leggett & Platt,0,S&P 500,15,Leggett & Platt,Leggett & Platt,Leggett & Platt,Leggett & Platt,Leggett & Platt,Leggett & Platt
1600,1612,Leidos,0,S&P 500,6,Leidos,Leidos,Leidos,Leidos,Leidos,Leidos
1601,1613,Lennar,0,S&P 500,6,Lennar,Lennar,Lennar,Lennar,Lennar,Lennar
1602,1614,Lincoln National,0,S&P 500,16,Lincoln National,Lincoln National,Lincoln National,Lincoln National,Lincoln National,Lincoln National
1603,1615,Linde,0,S&P 500,5,Linde,Linde,Linde,Linde,Linde,Linde
1604,1616,Live Nation Entertainment,0,S&P 500,25,Live Nation Entertainment,Live Nation Entertainment,Live Nation Entertainment,Live Nation Entertainment,Live Nation Entertainment,Live Nation Entertainment
1605,1617,LKQ Corporation,0,S&P 500,15,LKQ Corporation,LKQ Corporation,LKQ Corporation,LKQ Corporation,LKQ Corporation,LKQ Corporation
1606,1618,Lockheed Martin,0,S&P 500,15,Lockheed Martin,Lockheed Martin,Lockheed Martin,Lockheed Martin,Lockheed Martin,Lockheed Martin
1607,1619,Loews Corporation,0,S&P 500,17,Loews Corporation,Loews Corporation,Loews Corporation,Loews Corporation,Loews Corporation,Loews Corporation
1608,1620,Lowe's,0,S&P 500,6,Lowe's,Lowe's,Lowe's,Lowe's,Lowe's,Lowe's
1609,1621,Lumen Technologies,0,S&P 500,18,Lumen Technologies,Lumen Technologies,Lumen Technologies,Lumen Technologies,Lumen Technologies,Lumen Technologies
1610,1622,LyondellBasell,0,S&P 500,14,LyondellBasell,LyondellBasell,LyondellBasell,LyondellBasell,LyondellBasell,LyondellBasell
1611,1623,M&T Bank,0,S&P 500,8,M&T Bank,M&T Bank,M&T Bank,M&T Bank,M&T Bank,M&T Bank
1612,1624,Marathon Oil,0,S&P 500,12,Marathon Oil,Marathon Oil,Marathon Oil,Marathon Oil,Marathon Oil,Marathon Oil
1613,1625,Marathon Petroleum,0,S&P 500,18,Marathon Petroleum,Marathon Petroleum,Marathon Petroleum,Marathon Petroleum,Marathon Petroleum,Marathon Petroleum
1614,1626,MarketAxess,0,S&P 500,11,MarketAxess,MarketAxess,MarketAxess,MarketAxess,MarketAxess,MarketAxess
1615,1627,Marriott International,0,S&P 500,22,Marriott International,Marriott International,Marriott International,Marriott International,Marriott International,Marriott International
1616,1628,Marsh & McLennan,0,S&P 500,16,Marsh & McLennan,Marsh & McLennan,Marsh & McLennan,Marsh & McLennan,Marsh & McLennan,Marsh & McLennan
1617,1629,Martin Marietta Materials,0,S&P 500,25,Martin Marietta Materials,Martin Marietta Materials,Martin Marietta Materials,Martin Marietta Materials,Martin Marietta Materials,Martin Marietta Materials
1618,1630,Masco,0,S&P 500,5,Masco,Masco,Masco,Masco,Masco,Masco
1619,1631,Mastercard,0,S&P 500,10,Mastercard,Mastercard,Mastercard,Mastercard,Mastercard,Mastercard
1620,1632,Match Group,0,S&P 500,11,Match Group,Match Group,Match Group,Match Group,Match Group,Match Group
1621,1633,McCormick & Company,0,S&P 500,19,McCormick & Company,McCormick & Company,McCormick & Company,McCormick & Company,McCormick & Company,McCormick & Company
1622,1634,McDonald's,0,S&P 500,10,McDonald's,McDonald's,McDonald's,McDonald's,McDonald's,McDonald's
1623,1635,McKesson Corporation,0,S&P 500,20,McKesson Corporation,McKesson Corporation,McKesson Corporation,McKesson Corporation,McKesson Corporation,McKesson Corporation
1624,1636,Medtronic,0,S&P 500,9,Medtronic,Medtronic,Medtronic,Medtronic,Medtronic,Medtronic
1625,1637,Merck & Co.,0,S&P 500,11,Merck & Co.,Merck & Co.,Merck & Co.,Merck & Co.,Merck & Co.,Merck & Co.
1626,1638,MetLife,0,S&P 500,7,MetLife,MetLife,MetLife,MetLife,MetLife,MetLife
1627,1639,Mettler Toledo,0,S&P 500,14,Mettler Toledo,Mettler Toledo,Mettler Toledo,Mettler Toledo,Mettler Toledo,Mettler Toledo
1628,1640,MGM Resorts International,0,S&P 500,25,MGM Resorts International,MGM Resorts International,MGM Resorts International,MGM Resorts International,MGM Resorts International,MGM Resorts International
1629,1641,Microchip Technology,0,S&P 500,20,Microchip Technology,Microchip Technology,Microchip Technology,Microchip Technology,Microchip Technology,Microchip Technology
1630,1642,Micron Technology,0,S&P 500,17,Micron Technology,Micron Technology,Micron Technology,Micron Technology,Micron Technology,Micron Technology
1631,1643,Microsoft,0,S&P 500,9,Microsoft,Microsoft,Microsoft,Microsoft,Microsoft,Microsoft
1632,1644,Mid-America Apartments,0,S&P 500,22,Mid-America Apartments,Mid-America Apartments,Mid-America Apartments,Mid-America Apartments,Mid-America Apartments,Mid-America Apartments
1633,1645,Moderna,0,S&P 500,7,Moderna,Moderna,Moderna,Moderna,Moderna,Moderna
1634,1646,Mohawk Industries,0,S&P 500,17,Mohawk Industries,Mohawk Industries,Mohawk Industries,Mohawk Industries,Mohawk Industries,Mohawk Industries
1635,1647,Molson Coors Beverage Company,0,S&P 500,29,Molson Coors Beverage Company,Molson Coors Beverage Company,Molson Coors Beverage Company,Molson Coors Beverage Company,Molson Coors Beverage Company,Molson Coors Beverage Company
1636,1648,Mondelez International,0,S&P 500,22,Mondelez International,Mondelez International,Mondelez International,Mondelez International,Mondelez International,Mondelez International
1637,1649,Monolithic Power Systems,0,S&P 500,24,Monolithic Power Systems,Monolithic Power Systems,Monolithic Power Systems,Monolithic Power Systems,Monolithic Power Systems,Monolithic Power Systems
1638,1650,Monster Beverage,0,S&P 500,16,Monster Beverage,Monster Beverage,Monster Beverage,Monster Beverage,Monster Beverage,Monster Beverage
1639,1651,Moody's Corporation,0,S&P 500,19,Moody's Corporation,Moody's Corporation,Moody's Corporation,Moody's Corporation,Moody's Corporation,Moody's Corporation
1640,1652,Morgan Stanley,0,S&P 500,14,Morgan Stanley,Morgan Stanley,Morgan Stanley,Morgan Stanley,Morgan Stanley,Morgan Stanley
1641,1653,Motorola Solutions,0,S&P 500,18,Motorola Solutions,Motorola Solutions,Motorola Solutions,Motorola Solutions,Motorola Solutions,Motorola Solutions
1642,1654,MSCI,0,S&P 500,4,MSCI,MSCI,MSCI,MSCI,MSCI,MSCI
1643,1655,Nasdaq,0,S&P 500,6,Nasdaq,Nasdaq,Nasdaq,Nasdaq,Nasdaq,Nasdaq
1644,1656,NetApp,0,S&P 500,6,NetApp,NetApp,NetApp,NetApp,NetApp,NetApp
1645,1657,Netflix,0,S&P 500,7,Netflix,Netflix,Netflix,Netflix,Netflix,Netflix
1646,1658,Newell Brands,0,S&P 500,13,Newell Brands,Newell Brands,Newell Brands,Newell Brands,Newell Brands,Newell Brands
1647,1659,Newmont,0,S&P 500,7,Newmont,Newmont,Newmont,Newmont,Newmont,Newmont
1648,1660,News Corp (Class A),0,S&P 500,19,News Corp (Class A),News Corp (Class A),News Corp (Class A),News Corp (Class A),News Corp (Class A),News Corp (Class A)
1649,1661,News Corp (Class B),0,S&P 500,19,News Corp (Class B),News Corp (Class B),News Corp (Class B),News Corp (Class B),News Corp (Class B),News Corp (Class B)
1650,1662,NextEra Energy,0,S&P 500,14,NextEra Energy,NextEra Energy,NextEra Energy,NextEra Energy,NextEra Energy,NextEra Energy
1651,1663,Nielsen Holdings,0,S&P 500,16,Nielsen Holdings,Nielsen Holdings,Nielsen Holdings,Nielsen Holdings,Nielsen Holdings,Nielsen Holdings
1652,1664,Nike,0,S&P 500,4,Nike,Nike,Nike,Nike,Nike,Nike
1653,1665,NiSource,0,S&P 500,8,NiSource,NiSource,NiSource,NiSource,NiSource,NiSource
1654,1666,Norfolk Southern,0,S&P 500,16,Norfolk Southern,Norfolk Southern,Norfolk Southern,Norfolk Southern,Norfolk Southern,Norfolk Southern
1655,1667,Northern Trust,0,S&P 500,14,Northern Trust,Northern Trust,Northern Trust,Northern Trust,Northern Trust,Northern Trust
1656,1668,Northrop Grumman,0,S&P 500,16,Northrop Grumman,Northrop Grumman,Northrop Grumman,Northrop Grumman,Northrop Grumman,Northrop Grumman
1657,1669,NortonLifeLock,0,S&P 500,14,NortonLifeLock,NortonLifeLock,NortonLifeLock,NortonLifeLock,NortonLifeLock,NortonLifeLock
1658,1670,Norwegian Cruise Line Holdings,0,S&P 500,30,Norwegian Cruise Line Holdings,Norwegian Cruise Line Holdings,Norwegian Cruise Line Holdings,Norwegian Cruise Line Holdings,Norwegian Cruise Line Holdings,Norwegian Cruise Line Holdings
1659,1671,NRG Energy,0,S&P 500,10,NRG Energy,NRG Energy,NRG Energy,NRG Energy,NRG Energy,NRG Energy
1660,1672,Nucor,0,S&P 500,5,Nucor,Nucor,Nucor,Nucor,Nucor,Nucor
1661,1673,Nvidia,0,S&P 500,6,Nvidia,Nvidia,Nvidia,Nvidia,Nvidia,Nvidia
1662,1674,NVR,0,S&P 500,3,NVR,NVR,NVR,NVR,NVR,NVR
1663,1675,NXP,0,S&P 500,3,NXP,NXP,NXP,NXP,NXP,NXP
1664,1676,O'Reilly Automotive,0,S&P 500,19,O'Reilly Automotive,O'Reilly Automotive,O'Reilly Automotive,O'Reilly Automotive,O'Reilly Automotive,O'Reilly Automotive
1665,1677,Occidental Petroleum,0,S&P 500,20,Occidental Petroleum,Occidental Petroleum,Occidental Petroleum,Occidental Petroleum,Occidental Petroleum,Occidental Petroleum
1666,1678,Old Dominion Freight Line,0,S&P 500,25,Old Dominion Freight Line,Old Dominion Freight Line,Old Dominion Freight Line,Old Dominion Freight Line,Old Dominion Freight Line,Old Dominion Freight Line
1667,1679,Omnicom Group,0,S&P 500,13,Omnicom Group,Omnicom Group,Omnicom Group,Omnicom Group,Omnicom Group,Omnicom Group
1668,1680,Oneok,0,S&P 500,5,Oneok,Oneok,Oneok,Oneok,Oneok,Oneok
1669,1681,Oracle,0,S&P 500,6,Oracle,Oracle,Oracle,Oracle,Oracle,Oracle
1670,1682,Organon & Co.,0,S&P 500,13,Organon & Co.,Organon & Co.,Organon & Co.,Organon & Co.,Organon & Co.,Organon & Co.
1671,1683,Otis Worldwide,0,S&P 500,14,Otis Worldwide,Otis Worldwide,Otis Worldwide,Otis Worldwide,Otis Worldwide,Otis Worldwide
1672,1684,Paccar,0,S&P 500,6,Paccar,Paccar,Paccar,Paccar,Paccar,Paccar
1673,1685,Packaging Corporation of America,0,S&P 500,32,Packaging Corporation of America,Packaging Corporation of America,Packaging Corporation of America,Packaging Corporation of America,Packaging Corporation of America,Packaging Corporation of America
1674,1686,Parker-Hannifin,0,S&P 500,15,Parker-Hannifin,Parker-Hannifin,Parker-Hannifin,Parker-Hannifin,Parker-Hannifin,Parker-Hannifin
1675,1687,Paychex,0,S&P 500,7,Paychex,Paychex,Paychex,Paychex,Paychex,Paychex
1676,1688,Paycom,0,S&P 500,6,Paycom,Paycom,Paycom,Paycom,Paycom,Paycom
1677,1689,PayPal,0,S&P 500,6,PayPal,PayPal,PayPal,PayPal,PayPal,PayPal
1678,1690,Penn National Gaming,0,S&P 500,20,Penn National Gaming,Penn National Gaming,Penn National Gaming,Penn National Gaming,Penn National Gaming,Penn National Gaming
1679,1691,Pentair,0,S&P 500,7,Pentair,Pentair,Pentair,Pentair,Pentair,Pentair
1680,1692,People's United Financial,0,S&P 500,25,People's United Financial,People's United Financial,People's United Financial,People's United Financial,People's United Financial,People's United Financial
1681,1693,PepsiCo,0,S&P 500,7,PepsiCo,PepsiCo,PepsiCo,PepsiCo,PepsiCo,PepsiCo
1682,1694,PerkinElmer,0,S&P 500,11,PerkinElmer,PerkinElmer,PerkinElmer,PerkinElmer,PerkinElmer,PerkinElmer
1683,1695,Pfizer,0,S&P 500,6,Pfizer,Pfizer,Pfizer,Pfizer,Pfizer,Pfizer
1684,1696,Philip Morris International,0,S&P 500,27,Philip Morris International,Philip Morris International,Philip Morris International,Philip Morris International,Philip Morris International,Philip Morris International
1685,1697,Phillips 66,0,S&P 500,11,Phillips 66,Phillips 66,Phillips 66,Phillips 66,Phillips 66,Phillips 66
1686,1698,Pinnacle West Capital,0,S&P 500,21,Pinnacle West Capital,Pinnacle West Capital,Pinnacle West Capital,Pinnacle West Capital,Pinnacle West Capital,Pinnacle West Capital
1687,1699,Pioneer Natural Resources,0,S&P 500,25,Pioneer Natural Resources,Pioneer Natural Resources,Pioneer Natural Resources,Pioneer Natural Resources,Pioneer Natural Resources,Pioneer Natural Resources
1688,1700,PNC Financial Services,0,S&P 500,22,PNC Financial Services,PNC Financial Services,PNC Financial Services,PNC Financial Services,PNC Financial Services,PNC Financial Services
1689,1701,Pool Corporation,0,S&P 500,16,Pool Corporation,Pool Corporation,Pool Corporation,Pool Corporation,Pool Corporation,Pool Corporation
1690,1702,PPG Industries,0,S&P 500,14,PPG Industries,PPG Industries,PPG Industries,PPG Industries,PPG Industries,PPG Industries
1691,1703,PPL,0,S&P 500,3,PPL,PPL,PPL,PPL,PPL,PPL
1692,1704,Principal Financial Group,0,S&P 500,25,Principal Financial Group,Principal Financial Group,Principal Financial Group,Principal Financial Group,Principal Financial Group,Principal Financial Group
1693,1705,Procter & Gamble,0,S&P 500,16,Procter & Gamble,Procter & Gamble,Procter & Gamble,Procter & Gamble,Procter & Gamble,Procter & Gamble
1694,1706,Progressive Corporation,0,S&P 500,23,Progressive Corporation,Progressive Corporation,Progressive Corporation,Progressive Corporation,Progressive Corporation,Progressive Corporation
1695,1707,Prologis,0,S&P 500,8,Prologis,Prologis,Prologis,Prologis,Prologis,Prologis
1696,1708,Prudential Financial,0,S&P 500,20,Prudential Financial,Prudential Financial,Prudential Financial,Prudential Financial,Prudential Financial,Prudential Financial
1697,1709,PTC,0,S&P 500,3,PTC,PTC,PTC,PTC,PTC,PTC
1698,1710,Public Service Enterprise Group,0,S&P 500,31,Public Service Enterprise Group,Public Service Enterprise Group,Public Service Enterprise Group,Public Service Enterprise Group,Public Service Enterprise Group,Public Service Enterprise Group
1699,1711,Public Storage,0,S&P 500,14,Public Storage,Public Storage,Public Storage,Public Storage,Public Storage,Public Storage
1700,1712,PulteGroup,0,S&P 500,10,PulteGroup,PulteGroup,PulteGroup,PulteGroup,PulteGroup,PulteGroup
1701,1713,PVH,0,S&P 500,3,PVH,PVH,PVH,PVH,PVH,PVH
1702,1714,Qorvo,0,S&P 500,5,Qorvo,Qorvo,Qorvo,Qorvo,Qorvo,Qorvo
1703,1715,Qualcomm,0,S&P 500,8,Qualcomm,Qualcomm,Qualcomm,Qualcomm,Qualcomm,Qualcomm
1704,1716,Quanta Services,0,S&P 500,15,Quanta Services,Quanta Services,Quanta Services,Quanta Services,Quanta Services,Quanta Services
1705,1717,Quest Diagnostics,0,S&P 500,17,Quest Diagnostics,Quest Diagnostics,Quest Diagnostics,Quest Diagnostics,Quest Diagnostics,Quest Diagnostics
1706,1718,Ralph Lauren Corporation,0,S&P 500,24,Ralph Lauren Corporation,Ralph Lauren Corporation,Ralph Lauren Corporation,Ralph Lauren Corporation,Ralph Lauren Corporation,Ralph Lauren Corporation
1707,1719,Raymond James Financial,0,S&P 500,23,Raymond James Financial,Raymond James Financial,Raymond James Financial,Raymond James Financial,Raymond James Financial,Raymond James Financial
1708,1720,Raytheon Technologies,0,S&P 500,21,Raytheon Technologies,Raytheon Technologies,Raytheon Technologies,Raytheon Technologies,Raytheon Technologies,Raytheon Technologies
1709,1721,Realty Income Corporation,0,S&P 500,25,Realty Income Corporation,Realty Income Corporation,Realty Income Corporation,Realty Income Corporation,Realty Income Corporation,Realty Income Corporation
1710,1722,Regency Centers,0,S&P 500,15,Regency Centers,Regency Centers,Regency Centers,Regency Centers,Regency Centers,Regency Centers
1711,1723,Regeneron Pharmaceuticals,0,S&P 500,25,Regeneron Pharmaceuticals,Regeneron Pharmaceuticals,Regeneron Pharmaceuticals,Regeneron Pharmaceuticals,Regeneron Pharmaceuticals,Regeneron Pharmaceuticals
1712,1724,Regions Financial Corporation,0,S&P 500,29,Regions Financial Corporation,Regions Financial Corporation,Regions Financial Corporation,Regions Financial Corporation,Regions Financial Corporation,Regions Financial Corporation
1713,1725,Republic Services,0,S&P 500,17,Republic Services,Republic Services,Republic Services,Republic Services,Republic Services,Republic Services
1714,1726,ResMed,0,S&P 500,6,ResMed,ResMed,ResMed,ResMed,ResMed,ResMed
1715,1727,Robert Half International,0,S&P 500,25,Robert Half International,Robert Half International,Robert Half International,Robert Half International,Robert Half International,Robert Half International
1716,1728,Rockwell Automation,0,S&P 500,19,Rockwell Automation,Rockwell Automation,Rockwell Automation,Rockwell Automation,Rockwell Automation,Rockwell Automation
1717,1729,Rollins,0,S&P 500,7,Rollins,Rollins,Rollins,Rollins,Rollins,Rollins
1718,1730,Roper Technologies,0,S&P 500,18,Roper Technologies,Roper Technologies,Roper Technologies,Roper Technologies,Roper Technologies,Roper Technologies
1719,1731,Ross Stores,0,S&P 500,11,Ross Stores,Ross Stores,Ross Stores,Ross Stores,Ross Stores,Ross Stores
1720,1732,Royal Caribbean Group,0,S&P 500,21,Royal Caribbean Group,Royal Caribbean Group,Royal Caribbean Group,Royal Caribbean Group,Royal Caribbean Group,Royal Caribbean Group
1721,1733,S&P Global,0,S&P 500,10,S&P Global,S&P Global,S&P Global,S&P Global,S&P Global,S&P Global
1722,1734,Salesforce,0,S&P 500,10,Salesforce,Salesforce,Salesforce,Salesforce,Salesforce,Salesforce
1723,1735,SBA Communications,0,S&P 500,18,SBA Communications,SBA Communications,SBA Communications,SBA Communications,SBA Communications,SBA Communications
1724,1736,Schlumberger,0,S&P 500,12,Schlumberger,Schlumberger,Schlumberger,Schlumberger,Schlumberger,Schlumberger
1725,1737,Seagate Technology,0,S&P 500,18,Seagate Technology,Seagate Technology,Seagate Technology,Seagate Technology,Seagate Technology,Seagate Technology
1726,1738,Sealed Air,0,S&P 500,10,Sealed Air,Sealed Air,Sealed Air,Sealed Air,Sealed Air,Sealed Air
1727,1739,Sempra Energy,0,S&P 500,13,Sempra Energy,Sempra Energy,Sempra Energy,Sempra Energy,Sempra Energy,Sempra Energy
1728,1740,ServiceNow,0,S&P 500,10,ServiceNow,ServiceNow,ServiceNow,ServiceNow,ServiceNow,ServiceNow
1729,1741,Sherwin-Williams,0,S&P 500,16,Sherwin-Williams,Sherwin-Williams,Sherwin-Williams,Sherwin-Williams,Sherwin-Williams,Sherwin-Williams
1730,1742,Simon Property Group,0,S&P 500,20,Simon Property Group,Simon Property Group,Simon Property Group,Simon Property Group,Simon Property Group,Simon Property Group
1731,1743,Skyworks Solutions,0,S&P 500,18,Skyworks Solutions,Skyworks Solutions,Skyworks Solutions,Skyworks Solutions,Skyworks Solutions,Skyworks Solutions
1732,1744,Snap-on,0,S&P 500,7,Snap-on,Snap-on,Snap-on,Snap-on,Snap-on,Snap-on
1733,1745,Southern Company,0,S&P 500,16,Southern Company,Southern Company,Southern Company,Southern Company,Southern Company,Southern Company
1734,1746,Southwest Airlines,0,S&P 500,18,Southwest Airlines,Southwest Airlines,Southwest Airlines,Southwest Airlines,Southwest Airlines,Southwest Airlines
1735,1747,Stanley Black & Decker,0,S&P 500,22,Stanley Black & Decker,Stanley Black & Decker,Stanley Black & Decker,Stanley Black & Decker,Stanley Black & Decker,Stanley Black & Decker
1736,1748,Starbucks,0,S&P 500,9,Starbucks,Starbucks,Starbucks,Starbucks,Starbucks,Starbucks
1737,1749,State Street Corporation,0,S&P 500,24,State Street Corporation,State Street Corporation,State Street Corporation,State Street Corporation,State Street Corporation,State Street Corporation
1738,1750,Steris,0,S&P 500,6,Steris,Steris,Steris,Steris,Steris,Steris
1739,1751,Stryker Corporation,0,S&P 500,19,Stryker Corporation,Stryker Corporation,Stryker Corporation,Stryker Corporation,Stryker Corporation,Stryker Corporation
1740,1752,SVB Financial,0,S&P 500,13,SVB Financial,SVB Financial,SVB Financial,SVB Financial,SVB Financial,SVB Financial
1741,1753,Synchrony Financial,0,S&P 500,19,Synchrony Financial,Synchrony Financial,Synchrony Financial,Synchrony Financial,Synchrony Financial,Synchrony Financial
1742,1754,Synopsys,0,S&P 500,8,Synopsys,Synopsys,Synopsys,Synopsys,Synopsys,Synopsys
1743,1755,Sysco,0,S&P 500,5,Sysco,Sysco,Sysco,Sysco,Sysco,Sysco
1744,1756,T-Mobile US,0,S&P 500,11,T-Mobile US,T-Mobile US,T-Mobile US,T-Mobile US,T-Mobile US,T-Mobile US
1745,1757,T. Rowe Price,0,S&P 500,13,T. Rowe Price,T. Rowe Price,T. Rowe Price,T. Rowe Price,T. Rowe Price,T. Rowe Price
1746,1758,Take-Two Interactive,0,S&P 500,20,Take-Two Interactive,Take-Two Interactive,Take-Two Interactive,Take-Two Interactive,Take-Two Interactive,Take-Two Interactive
1747,1759,Tapestry,0,S&P 500,8,Tapestry,Tapestry,Tapestry,Tapestry,Tapestry,Tapestry
1748,1760,Target Corporation,0,S&P 500,18,Target Corporation,Target Corporation,Target Corporation,Target Corporation,Target Corporation,Target Corporation
1749,1761,TE Connectivity,0,S&P 500,15,TE Connectivity,TE Connectivity,TE Connectivity,TE Connectivity,TE Connectivity,TE Connectivity
1750,1762,Teledyne Technologies,0,S&P 500,21,Teledyne Technologies,Teledyne Technologies,Teledyne Technologies,Teledyne Technologies,Teledyne Technologies,Teledyne Technologies
1751,1763,Teleflex,0,S&P 500,8,Teleflex,Teleflex,Teleflex,Teleflex,Teleflex,Teleflex
1752,1764,Teradyne,0,S&P 500,8,Teradyne,Teradyne,Teradyne,Teradyne,Teradyne,Teradyne
1753,1765,Tesla,0,S&P 500,5,Tesla,Tesla,Tesla,Tesla,Tesla,Tesla
1754,1766,Texas Instruments,0,S&P 500,17,Texas Instruments,Texas Instruments,Texas Instruments,Texas Instruments,Texas Instruments,Texas Instruments
1755,1767,Textron,0,S&P 500,7,Textron,Textron,Textron,Textron,Textron,Textron
1756,1768,The Cooper Companies,0,S&P 500,20,The Cooper Companies,The Cooper Companies,The Cooper Companies,The Cooper Companies,The Cooper Companies,The Cooper Companies
1757,1769,The Hartford,0,S&P 500,12,The Hartford,The Hartford,The Hartford,The Hartford,The Hartford,The Hartford
1758,1770,The Hershey Company,0,S&P 500,19,The Hershey Company,The Hershey Company,The Hershey Company,The Hershey Company,The Hershey Company,The Hershey Company
1759,1771,The Mosaic Company,0,S&P 500,18,The Mosaic Company,The Mosaic Company,The Mosaic Company,The Mosaic Company,The Mosaic Company,The Mosaic Company
1760,1772,The Travelers Companies,0,S&P 500,23,The Travelers Companies,The Travelers Companies,The Travelers Companies,The Travelers Companies,The Travelers Companies,The Travelers Companies
1761,1773,The Walt Disney Company,0,S&P 500,23,The Walt Disney Company,The Walt Disney Company,The Walt Disney Company,The Walt Disney Company,The Walt Disney Company,The Walt Disney Company
1762,1774,Thermo Fisher Scientific,0,S&P 500,24,Thermo Fisher Scientific,Thermo Fisher Scientific,Thermo Fisher Scientific,Thermo Fisher Scientific,Thermo Fisher Scientific,Thermo Fisher Scientific
1763,1775,TJX Companies,0,S&P 500,13,TJX Companies,TJX Companies,TJX Companies,TJX Companies,TJX Companies,TJX Companies
1764,1776,Tractor Supply Company,0,S&P 500,22,Tractor Supply Company,Tractor Supply Company,Tractor Supply Company,Tractor Supply Company,Tractor Supply Company,Tractor Supply Company
1765,1777,Trane Technologies,0,S&P 500,18,Trane Technologies,Trane Technologies,Trane Technologies,Trane Technologies,Trane Technologies,Trane Technologies
1766,1778,TransDigm Group,0,S&P 500,15,TransDigm Group,TransDigm Group,TransDigm Group,TransDigm Group,TransDigm Group,TransDigm Group
1767,1779,Trimble,0,S&P 500,7,Trimble,Trimble,Trimble,Trimble,Trimble,Trimble
1768,1780,Truist Financial,0,S&P 500,16,Truist Financial,Truist Financial,Truist Financial,Truist Financial,Truist Financial,Truist Financial
1769,1781,Twitter,0,S&P 500,7,Twitter,Twitter,Twitter,Twitter,Twitter,Twitter
1770,1782,Tyler Technologies,0,S&P 500,18,Tyler Technologies,Tyler Technologies,Tyler Technologies,Tyler Technologies,Tyler Technologies,Tyler Technologies
1771,1783,Tyson Foods,0,S&P 500,11,Tyson Foods,Tyson Foods,Tyson Foods,Tyson Foods,Tyson Foods,Tyson Foods
1772,1784,U.S. Bancorp,0,S&P 500,12,U.S. Bancorp,U.S. Bancorp,U.S. Bancorp,U.S. Bancorp,U.S. Bancorp,U.S. Bancorp
1773,1785,UDR,0,S&P 500,3,UDR,UDR,UDR,UDR,UDR,UDR
